ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
ALD982123184,FONTAINE TRAILER COMPANY HEAVY HAUL,AL,------,LQG,5398 US HIGHWAY 11,SPRINGVILLE,AL,35146,33.741667,-86.458333,1,N  ,H----,------         
ALR000058925,B&H TRUCK AND TRAILER REPAIR,AL,------,Other,9811 LUCAS FERRY ROAD,TANNER,AL,35671,,,N  ,N  ,-----,------         
ALR000038737,"DOTHAN HYDRAULICS, LLC",AL,------,Other,2224 SOUTH OATES STREET,DOTHAN,AL,36301,31.19592,-85.39898,N  ,N  ,-----,------         
ALD983182502,"TYSON FOODS, INC. - CULLMAN SERVICE CENTER",AL,------,VSQG,2011 OLD HANCEVILLE HWY,CULLMAN,AL,35056,34.0852,-86.4941,3,N  ,H----,------         
ALR000022673,"VULCAN CONSTRUCTION MATERIALS, LLC - ATMORE SAND & GRAVEL",AL,------,VSQG,1090 OLD JACK SPRINGS ROAD,ATMORE,AL,36502,31.054775,-87.323665,3,N  ,H----,------         
ALD084367317,PLANTATION PIPE LINE CO,AL,------,VSQG,900 SHELBY CO RD 52 EAST,HELENA,AL,35080,33.2875,-86.828056,3,N  ,H----,------         
ALD983166653,STELLA-JONES CORPORATION,AL,------,Other,1641 HIGHWAY 160,WARRIOR,AL,35180,33.861667,-86.792778,N  ,N  ,-----,------         
ALR000014167,"NGC INDUSTRIES, LLC",AL,------,VSQG,4811 HIGHWAY 78 WEST,OXFORD,AL,36203,33.3445,-85.56,3,N  ,H----,------         
ALR000045252,SUNBELT RENTALS PC 253,AL,------,VSQG,2613 2ND AVE SOUTH,BIRMINGHAM,AL,35233,33.514864,-86.794908,3,N  ,H----,------         
ALR000050641,KMART 9620,AL,------,VSQG,7200 USHWY 431,ALBERTVILLE,AL,35950,,,3,N  ,H----,------         
ALR000057125,"SOUTHEASTERN PLATEWORKS, LLC",AL,------,VSQG,320 FLEMING ROAD,BIRMINGHAM,AL,35217,,,3,N  ,H----,------         
ALR000047977,HOCKING INTERNATIONAL LABS EAST LLC,AL,------,LQG,171 B GENE STEWART COURT,SYLACAUGA,AL,35151,33.101162,-86.172456,1,N  ,H----,------         
ALD000828848,"ERP COMPLIANT COKE, LLC BIRMINGHAM",AL,------,SQG,3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207-2919,33.562745,-86.798906,2,N  ,H-A--,------         
ALR000059907,RUSSELL CO COMMUNITY HOSPITAL DBA JACK HUGHSTON MEMORIAL HOSPITAL,AL,------,SQG,4401 RIVER CHASE DR,PHENIX CITY,AL,36867,,,2,N  ,H----,------         
ALD000615609,ALABAMA POWER COMPANY GREENE CO STEAM PLANT,AL,------,VSQG,801 STEAM PLANT ROAD,DEMOPOLIS,AL,36732-0440,32.591667,-87.768056,3,N  ,H----,------         
ALD000615567,ALABAMA POWER COMPANY GORGAS STEAM PLANT,AL,------,SQG,460 GORGAS ROAD,PARRISH,AL,35580,33.64722,-87.19722,2,N  ,H----,------         
ALD085767697,ALABAMA POWER CO WESTERN DIV GARAGE,AL,------,VSQG,1301 SNOWS MILLS AVENUE,TUSCALOOSA,AL,35406-1037,33.200778,-87.513249,3,N  ,H----,------         
ALR000057521,P&H STUCCO &CONSTRUCTION INC,AL,------,Other,SR9 OVER COOSA RIVE RELIEF,CEDAR BLUFF,AL,35959,,,N  ,N  ,-----,------         
ALR000060012,GREEN'S TIRE & SERVICE CENTER,AL,------,Other,19465 NORTH HIGHWAY 45,CITRONELLE,AL,36522,,,N  ,N  ,-----,------         
ALR000023515,PENSKE TRUCK LEASING CO. LP,AL,------,VSQG,880 INDUSTRIAL PARK DRIVE,PELL CITY,AL,35125,33.3904,-86.1528,3,N  ,H----,------         
ALD983166893,TRIMAC TRANSPORTATION SOUTH INC,AL,------,Other,220 INDUSTRIAL DRIVE,MUSCLE SHOALS,AL,35661,34.724884,-87.663128,N  ,N  ,-----,------         
ALD983179110,"ALBERTVILLE AUTO ACQUISITIONS, INC. NISSAN OF ALBERTVILLE",AL,------,Other,9736 US HWY 431,ALBERTVILLE,AL,35950,34.273859,-86.206447,N  ,N  ,-----,------         
ALR000059550,ARCADIAN SERVICES,AL,------,Other,3109 NORTHINGTON COURT,FLORENCE,AL,35630,,,N  ,N  ,-----,------         
ALR000014258,DEB CORPORATION,AL,------,Other,4628 CAMP COLEMAN ROAD,TRUSSVILLE,AL,35173-2805,33.3815,-86.3449,N  ,N  ,-----,------         
ALR000059808,ECONO AUTO PAINTING,AL,------,VSQG,5711 VALLEY RD,FAIRFIELD,AL,35064,,,3,N  ,H----,------         
ALR000017707,WASTE MANAGEMENT - TUSCUMBIA HAULING COMPANY,AL,------,Other,1120 OLD HIGHWAY 20,TUSCUMBIA,AL,35674,34.420227,-87.38469,N  ,N  ,-----,------         
ALR000047415,EVONIK CORPORATION: BIRMINGHAM LABORATORIES,AL,------,LQG,750 LAKESHORE PARKWAY,BIRMINGHAM,AL,35211,33.43829,-86.8493,1,N  ,H----,------         
ALR000002204,EVONIK CORPORATION BIRMINGHAM LABORATORIES,AL,------,LQG,756 TOM MARTIN DRIVE,BIRMINGHAM,AL,35211,33.439339,-86.849643,1,N  ,H----,------         
ALR000021584,RYDER TRANSPORTATION,AL,------,SQG,140 COMMERCE DRIVE,PELHAM,AL,35124,33.1615,-86.473,2,N  ,H----,------         
ALR000060269,MERTO SERVICE CENTER,AL,------,VSQG,14 13TH STREET NORTH,BIRMINGHAM,AL,35203,,,3,N  ,H----,------         
ALR000050443,KMART 4760,AL,------,VSQG,2003 US HWY 280 BYPASS,PHENIX CITY,AL,36867,,,3,N  ,H----,------         
ALR000050518,KMART 3672,AL,------,VSQG,1700 MC FARLAND BLVD,NORTHPORT,AL,35476,,,3,N  ,H----,------         
ALR000050526,KMART 3848,AL,------,VSQG,101 COX CREEK PARKWAY S,FLORENCE,AL,35630,,,3,N  ,H----,------         
ALR000025148,SOUTHERN PARALLEL FOREST PRODUCTS CORP,AL,------,Other,660 INDUSTRIAL BLVD,ALBERTVILLE,AL,35950-8729,34.1355,-86.111,N  ,N  ,-----,------         
ALR000021949,FIRESTONE COMPLETE AUTO CARE #003387,AL,------,VSQG,1301 NORTH MEMORIAL,HUNTSVILLE,AL,35801,34.74561,-86.59867,3,N  ,H----,------         
ALR000046748,CITY OF GADSDEN FLEET MANAGEMENT,AL,------,Other,1701 CHESTNUT STREET,GADSDEN,AL,35901,34.01487,-86.02954,N  ,N  ,-----,------         
ALR000060228,BEBOS #4,AL,------,Other,5723 MOFFETT RD,MOBILE,AL,36608,,,N  ,N  ,-----,------         
ALD981748478,DECATUR TRANSIT INC DBA HERTZ SERVICE BLDG,AL,------,Other,2410 BELTLINE HWY,DECATUR,AL,35601,34.3534,-87.0149,N  ,N  ,-----,------         
ALD982157216,MURRAY'S GARAGE INC,AL,------,VSQG,1600 9TH STREET,LEEDS,AL,35094,33.543841,-86.539963,3,N  ,H----,------         
ALR000031286,NES RENTALS,AL,------,VSQG,8519 HWY 20 WEST,MADISON,AL,35758,34.401045,-86.460824,3,N  ,H----,------         
ALR000054635,RITE AID #7014,AL,------,Other,1713 U.S. HIGWAY 31 NORTH,FULTONDALE,AL,35068,,,N  ,N  ,-----,------         
ALR000054643,RITE AID #7021,AL,------,Other,2711 CULVER ROAD,MOUNTAIN BROOK,AL,35223-2313,,,N  ,N  ,-----,------         
ALR000052225,CVS PHARMACY # 4972,AL,------,VSQG,315 THIRD STREET NW,ATTALLA,AL,35954,,,3,N  ,H----,------         
ALR000036863,CITY OF BIRMINGHAM DEPT OF EQUIPMENT MANAGEMENT,AL,------,Other,1700 FIRST AVENUE NORTH,BIRMINGHAM,AL,35205,33.3046,-86.4835,N  ,N  ,-----,------         
ALR000048066,"CHATOM SERVICE CENTER, INC.",AL,------,Other,16697 JORDAN STREET,CHATOM,AL,36518,31.27486,-88.151705,N  ,N  ,-----,------         
ALR000024380,FIELDS AND SON LOGGING INC,AL,------,Other,4360 COUNTY RD 68,FAYETTE,AL,35555,33.3511,-87.4103,N  ,N  ,-----,------         
ALR000003426,KMART 3063,AL,------,VSQG,3101 MC CLELLAN BLVD,ANNISTON,AL,36201,,,3,N  ,H----,------         
ALR000042655,TARGET STORE #T2276,AL,------,LQG,250 S COLONIAL DR,ALABASTER,AL,35007,33.227,-86.806,1,N  ,H----,------         
ALR000042648,TARGET STORE # T2274,AL,------,LQG,2754 LEGENDS PARKWAY,PRATTVILLE,AL,36066,32.458,-86.396,1,N  ,H----,------         
ALR000038208,TARGET STORE #T1499,AL,------,LQG,2640 ENTERPRISE DRIVE,OPELIKA,AL,36801,32.370859,-85.24164,1,N  ,H----,------         
ALR000040915,TARGET STORE #T1468,AL,------,LQG,4601 MONTGOMERY HWY,DOTHAN,AL,36303,31.2664,-85.4474,1,N  ,H----,------         
ALR000038943,TARGET STORE #2153,AL,------,LQG,400 OXFORD EXCHANGE BLVD,OXFORD,AL,36203,33.362808,-85.470204,1,N  ,H----,------         
ALR000059840,"CREATIVE POLYMER SOLUTIONS, LLC",AL,------,VSQG,4766 GRANTSWOOD RD,IRONDALE,AL,35233,,,3,N  ,H----,------         
ALR000057455,P & H STUCCO & CONSTRUCTION INC.,AL,------,Other,SR. 69 OVER DUCK CREEK,FAIRVIEW,AL,35058,,,N  ,N  ,-----,------         
ALD982167678,"TECHTRIX, INC.",AL,------,LQG,525 PLAINVIEW STREET,GADSDEN,AL,35901-2027,34.025944,-86.020437,1,N  ,H----,------         
ALD004009221,BUFFALO ROCK COMPANY,AL,------,SQG,111 OXMOOR ROAD,BIRMINGHAM,AL,35209,33.455789,-86.837948,2,N  ,H----,------         
ALR000058669,PAPER AND CHEMICAL SUPPLY COMPANY,AL,------,Other,1241 GNAT POND RD,LEIGHTON,AL,35646,,,N  ,N  ,-----,------         
ALR000058370,LADYBUG FARM / LBF RECYCLING,AL,------,Other,13587 PINE HILL ROAD,NORTHPORT,AL,35475,,,N  ,N  ,-----,------         
ALD981919368,"PRAXIS COMPANIES, LLC",AL,------,SQG,2291 MILITARY STREET SOUTH,HAMILTON,AL,35570-2291,34.063331,-87.591632,2,N  ,H----,------         
ALR000023200,AMERICAN LUBEFAST LLC #108,AL,------,Other,621 HIGHWAY 43,SARALAND,AL,36571-3633,30.751159,-88.199033,N  ,N  ,-----,------         
ALR000023069,AMERICAN LUBEFAST LLC #109,AL,------,Other,4630 MOFFETT ROAD,MOBILE,AL,36618-2217,30.751159,-88.199033,N  ,N  ,-----,------         
ALR000040865,NEXTRAN TRUCK CENTER,AL,------,VSQG,22031 HIGHWAY 72,TUSCUMBIA,AL,35674,34.4236,-87.4425,3,N  ,H----,------         
ALR000058321,WALMART NEIGHBORHOOD MARKET #7342,AL,------,VSQG,7140 WALL TRIANA HIGHWAY,MADISON,AL,35757,,,3,N  ,H----,------         
ALD980843940,STEELSCAPE,AL,------,Other,7001 VALLEY ROAD,FAIRFIELD,AL,35064,33.477405,-86.925363,N  ,N  ,-----,------         
ALD000622852,"NUCOR STEEL BIRMINGHAM, INC.",AL,------,LQG,2301 FL SHUTTLESWORTH DRIVE,BIRMINGHAM,AL,35234-1335,33.545101,-86.809006,1,N  ,H----,------         
ALR000015040,"WARRIOR ROOFING MANUFACTURING, INC.",AL,------,Other,3050 WARRIOR ROAD,TUSCALOOSA,AL,35404,33.1455,-87.2851,N  ,N  ,-----,------         
ALR000040477,HEAVY MACHINERY AND TRACTOR COMPANY,AL,------,Other,9290 HIGHWAY 431,ALBERTVILLE,AL,35950,34.35062,-86.17825,N  ,N  ,-----,------         
ALR000003376,KMART 3082,AL,------,VSQG,2185 REEVES ST,DOTHAN,AL,36303,,,3,N  ,H----,------         
ALR000003384,KMART 4308,AL,------,VSQG,7845 CRESTWOOD BLVD,BIRMINGHAM,AL,35210,,,3,N  ,H----,------         
ALR000057505,"P&H STUCCO & CONSTRUCTION, INC. ALDOT BRIDGE PROJECT",AL,------,Other,SR 273 OVER DANIEL BRANCH,LEESBURG,AL,35983,,,N  ,N  ,-----,------         
ALR000057448,P&H STUCCO &CONSTRUCTION INC.,AL,------,Other,AL. 9 OVER COOSA RIVER RELIEF,CEDAR BLUFF,AL,35959,,,N  ,N  ,-----,------         
ALR000052753,CVS PHARMACY #4849,AL,------,LQG,2608 WEST MEIGHAN BOULEVARD,GADSDEN,AL,35904,,,1,N  ,H----,------         
ALR000024786,ADEPT TECHNOLOGIES,AL,------,SQG,2865 WALL TRIANA HIGHWAY,HUNTSVILLE,AL,35824,34.6501,-86.7573,2,N  ,H----,------         
ALR000029983,TEAM ONE TOYOTA OF GADSDEN,AL,------,VSQG,937 WEST GRAND AVE,RAINBOW CITY,AL,35906,33.59419,-86.04425,3,N  ,H----,------         
ALR000048348,"LAYSON BIO, INC.",AL,------,SQG,1560 TOWER DRIVE,ARAB,AL,35016,34.344,-86.463,2,N  ,H----,------         
ALD068611664,BARRICKS MANUFACTURING COMPANY,AL,------,SQG,400 HICKMAN STREET,RAINBOW CITY,AL,35906,33.971389,-86.037947,2,N  ,H----,------         
ALD982109993,THE BOEING COMPANY,AL,------,LQG,499 BOEING BLVD,HUNTSVILLE,AL,35824-3001,34.624531,-86.760532,1,N  ,H----,------         
ALR000014043,"SCHWARZE INDUSTRIES, INC.",AL,------,SQG,1055 JORDAN ROAD,HUNTSVILLE,AL,35811-8405,,,2,N  ,H----,------         
ALR000060285,GREENWOOD MOTORLINES DBA R & L CARRIERS,AL,------,SQG,1100 HWY 20 WEST,DECATUR,AL,35601,,,2,N  ,H----,------         
ALR000057229,"AGC AUTOMOTIVE ALABAMA, INC.",AL,------,SQG,1840 CORPORATE WOODS DRIVE,ALABASTER,AL,35007,,,2,N  ,H----,------         
ALR000054346,"COLUMBIANA TIRE, LLC",AL,------,Other,319 WEST COLLEGE STREET,COLUMBIANA,AL,35051,,,N  ,N  ,-----,------         
ALR000058768,"YULISTA AVIATION, INC.",AL,------,Other,225 BOLLING RD.,MERIDIANVILLE,AL,35759,,,N  ,N  ,-----,------         
ALR000020362,ACME BRICK COMPANY VEHICLE MAINT - MONTGOMERY PLANT,AL,------,VSQG,1228 N MCDONOUGH STREET,MONTGOMERY,AL,36104,32.233877,-86.181961,3,N  ,H----,------         
ALR000028225,PILGRIMS CORPORATION FEEDMILL AND TRUCKSHOP,AL,------,Other,2022 GOLDEN ROAD,TUSCUMBIA,AL,35674-9998,34.433037,-87.47516,N  ,N  ,-----,------         
ALR000031617,"AMERICAN MIDSTREAM (ALA TENN), LLC SHEFFIELD COMPRESSOR STATION",AL,------,Other,5050 WILSON DAM ROAD,TUSCUMBIA,AL,35674,34.70583,-87.63611,N  ,N  ,-----,------         
AL0000448795,AMERICAN MIDSTREAM (ALATENN) LLC DECATUR COMPRESSOR STATION,AL,------,Other,21361 HARRIS STATION ROAD,TANNER,AL,35671,34.65972,-86.96694,N  ,N  ,-----,------         
ALR000024711,WAL-MART SUPERCENTER #287,AL,------,SQG,1801 HWY 78 EAST,JASPER,AL,35501,33.501216,-87.133137,2,N  ,H----,------         
ALD983184243,"VENDOR REMANUFACTURING OF AL, INC.",AL,------,Other,2415 LUSK STREET,GUNTERSVILLE,AL,35976-0188,34.349754,-86.298343,N  ,N  ,H----,------         
ALD982082554,PROGRESS RAIL SERVICES BOAZ PARTS RECLAMATION,AL,------,VSQG,1185 INDUSTRIAL BLVD,BOAZ,AL,35957,34.1338,-86.1153,3,N  ,H----,------         
ALR000056176,WALMART NEIGHBORHOOD MARKET #4648,AL,------,VSQG,6575 AIRPORT BOULEVARD,MOBILE,AL,36608,,,3,N  ,H----,------         
ALR000052878,CVS PHARMACY #6013,AL,------,LQG,801 S. BROAD STREET,SCOTTSBORO,AL,35768,,,1,N  ,H----,------         
ALD004303806,WEBB WHEEL PRODUCTS,AL,------,SQG,2310 INDUSTRIAL DRIVE SW,CULLMAN,AL,35055,34.0815,-86.503,2,N  ,H----,------         
ALD983174368,SPRING HILL COLLEGE,AL,------,VSQG,4000 DAUPHIN STREET,MOBILE,AL,36608-1791,30.41,-88.08,3,N  ,H----,------         
ALD983194051,SUNSTAR INDUSTRIES INC,AL,------,Other,531 SUTTON ST,RAINBOW CITY,AL,35906,,,N  ,N  ,-----,------         
ALR000054650,RITE AID #7024,AL,------,Other,3965 CROSSHAVEN DRIVE,BIRMINGHAM,AL,35243,,,N  ,N  ,-----,------         
ALR000055434,RITE AID #7367,AL,------,Other,1018 MAIN STREET,GARDENDALE,AL,35071-1025,,,N  ,N  ,-----,------         
ALR000034108,PENSKE TRUCK LEASING CO. LP,AL,------,VSQG,9091 MADISON BOULEVARD,MADISON,AL,35757,34.4023,-86.453,3,N  ,H----,------         
ALD982166787,PENSKE TRUCK LEASING CO LP,AL,------,VSQG,204 GADSDEN INDUSTRIAL PARKWAY,GADSDEN,AL,35903,32.5851,-85.5727,3,N  ,H----,------         
ALR000023242,AMERICAN LUBEFAST LLC #113,AL,------,Other,6865 SPANISH FORT BLVD,SPANISH FORT,AL,36571-3633,30.751159,-88.199033,N  ,N  ,-----,------         
ALR000049213,PEP BOYS AUTO SERVICE & TIRES #1590,AL,------,VSQG,535 SKYLAND BLVD,TUSCALOOSA,AL,35405,33.095553,-87.323639,3,N  ,H----,------         
ALR000034397,OTIS ELEVATOR COMPANY,AL,------,Other,60 COMMERCE STREET SUITE 1218,MONTGOMERY,AL,36104,32.224224,-86.183648,N  ,N  ,-----,------         
ALD000823179,"DRUMMOND CO., INC. - ABC COKE DIVISION",AL,------,VSQG,900 HUNTSVILLE AVENUE,TARRANT,AL,35217,33.5875,-86.783333,3,N  ,H--C-,------         
ALD083742460,"LIMBAUGH MOTORS, INC.",AL,------,VSQG,2200 AVE T,BIRMINGHAM,AL,35218,33.3034,-86.531,3,N  ,H----,------         
ALR000031740,LEE RODGERS TIRE AND BATTERY COMPANY,AL,------,Other,311 SO. RICHARD ARRINGTON JR BLVD,BIRMINGHAM,AL,35233,33.537388,-86.7044,N  ,N  ,-----,------         
ALR000051789,CVS PHARMACY #4881,AL,------,LQG,2001 CECIL ASHBURN DRIVE SE,HUNTSVILLE,AL,35802,,,1,N  ,H----,------         
ALR000052803,CVS PHARMACY # 4863,AL,------,LQG,101 CHESTNUT BYPASS,CENTRE,AL,35960,,,1,N  ,H----,------         
ALR000052712,CVS PHARMACY # 4839,AL,------,LQG,118 COMER AVENUE,PELL CITY,AL,35125,,,1,N  ,H----,------         
ALR000052662,CVS PHARMACY # 4823,AL,------,LQG,3403 RAINBOW DRIVE,RAINBOW CITY,AL,35906,,,1,N  ,H----,------         
ALR000052605,CVS PHARMACY # 2748,AL,------,LQG,930 WINCHESTER ROAD,HUNTSVILLE,AL,35811,,,1,N  ,H----,------         
ALR000008706,SUNSTAR INDUSTRIES INC,AL,------,Other,400 ELMWOOD AVENUE,GADSDEN,AL,35903,34.008056,-85.98,N  ,N  ,-----,------         
ALR000016469,"HRH METALS, INC.",AL,------,VSQG,905 MARKEETA SPUR RD,MOODY,AL,35004,,,3,N  ,H----,------         
ALD004011342,"AKZO NOBEL COATINGS, INC",AL,------,Other,1629 VANDERBILT ROAD,BIRMINGHAM,AL,35234,33.543689,-86.791878,N  ,N  ,-----,------         
ALR000058875,"INVENTURE RENEWABLES, INC.",AL,------,SQG,1616 25TH AVE,TUSCALOOSA,AL,35401,,,2,N  ,H----,------         
ALR000030262,LAUDERDALE COUNTY ROAD DEPARTMENT SHOP,AL,------,Other,1630 STATE STREET,FLORENCE,AL,35630,34.4859,-87.3906,N  ,N  ,-----,------         
ALR000059527,PEP BOYS AUTO SERVICE & TIRES #1599,AL,------,VSQG,3532 MONTGOMERY HWY,DOTHAN,AL,36303,,,3,N  ,H----,------         
ALD037484268,QUINCY COMPRESSOR LLC,AL,------,SQG,701 NORTH DOBSON AVENUE,BAY MINETTE,AL,36507,30.883815,-87.79042,2,N  ,H----,------         
ALN940221000,GREIF BROS CORPORATION,AL,------,Other,1200 RADCLIFF RD,CREOLA,AL,36525,,,N  ,N  ,-----,------         
ALR000059683,WALMART NEIGHBORHOOD MARKET #4691,AL,------,VSQG,8035 VAUGHN ROAD,MONTGOMERY,AL,36116,,,3,N  ,H----,------         
ALR000050575,KMART 4835,AL,------,VSQG,1525 CHESTNUT BYPASS,CENTRE,AL,35960,,,3,N  ,H----,------         
ALR000030627,TARA MFG ING,AL,------,VSQG,2294 OLD HWY 431,OWENS CROSS ROADS,AL,35763,34.3517,-86.2729,3,N  ,H----,------         
ALR000017657,E HART AUTOMOTIVE INC DBA LEXUS OF HUNTSVILLE,AL,------,VSQG,6580 UNIVERSITY  DRIVE,HUNTSVILLE,AL,35806,34.44465,-86.41039,3,N  ,H----,------         
ALD983166471,"EVERGREEN TRANSPORT, LLC",AL,------,Other,480 INDUSTRIAL CIRCLE,EVERGREEN,AL,36401,31.452512,-86.965274,N  ,N  ,-----,------         
ALR000058008,CORPORATE PHARMACY SERVICES,AL,------,SQG,319 BROAD ST,GADSDEN,AL,35901,,,2,N  ,H----,------         
ALR000058529,TVA FINLEY  SUBSTATION,AL,------,Other,FINLEY ISLAND ROAD,DECATUR,AL,35601,,,N  ,N  ,-----,------         
ALR000009993,NEXTRAN TRUCK CENTER,AL,------,VSQG,13880 HIGHWAY 20,MADISON,AL,35758,34.64425,-86.837583,3,N  ,H----,------         
ALR000023796,WAL-MART SUPERCENTER #733,AL,------,VSQG,3501 20TH AVE,VALLEY,AL,36854,32.471446,-85.092398,3,N  ,H----,------         
ALR000033548,WALMART SUPERCENTER #740,AL,------,VSQG,1537 HIGHWAY 231 SOUTH,OZARK,AL,36360,31.27522,-85.40223,3,N  ,H----,------         
ALR000049999,CON-WAY FREIGHT - NDO,AL,------,VSQG,608 ROGERS ROAD,DOTHAN,AL,36303,,,3,N  ,H----,------         
ALR000000273,BILL SMITH BUICK GMC,AL,------,VSQG,1940 2ND AVENUE NW,CULLMAN,AL,35055,34.205077,-86.859308,3,N  ,H----,------         
ALR000056879,P&H STUCCO & CONSTRUCTION,AL,------,Other,AL 63 CREEK BIN # 3101,HACKNEYVILLE,AL,35011,,,N  ,N  ,-----,------         
ALR000031179,WALMART SUPERCENTER #991,AL,------,SQG,101 SOUTH BELTLINE HIGHWAY,MOBILE,AL,36606,30.411626,-88.072294,2,N  ,H----,------         
ALD983174210,KAR GO U-HAUL,AL,------,VSQG,1024 MONTGOMERY HWY,BIRMINGHAM,AL,35216,33.440514,-86.789767,3,N  ,H----,------         
ALR000043992,PIPELINE INDUCTION HEAT US INC,AL,------,SQG,7323 DAUPHIN ISLAND PARKWAY,THEODORE,AL,36582,30.315526,-88.055213,2,N  ,H----,------         
ALR000010280,"VINTAGE PHARMACEUTICALS, LLC DBA PAR PHARMECEUTICAL",AL,------,LQG,120 VINTAGE DRIVE,HUNTSVILLE,AL,35811,34.79041,-86.53189,1,N  ,H----,------         
ALR000024307,PILGRIMS PRIDE FEED MILL AND TRUCK SHOP,AL,------,Other,4234 HIGHWAY 31 SW,FALKVILLE,AL,35622,34.142,-86.561,N  ,N  ,-----,------         
ALD040654022,TENNESSEE ALLOYS COMPANY,AL,------,Other,101 GARNER ROAD,BRIDGEPORT,AL,35740,34.945833,-85.705,N  ,N  ,-----,------         
ALR000022913,AMERICAN LUBEFAST LLC #608,AL,------,Other,5701 ATLANTA HIGHWAY,MONTGOMERY,AL,36117-2107,32.260283,-86.243167,N  ,N  ,-----,------         
ALR000059014,THOMPSON CAT RENTAL STORE,AL,------,Other,2011 NORTHERN BLVD,MONTGOMERY,AL,36110,,,N  ,N  ,-----,------         
ALD003398047,M&B HANGERS,AL,------,VSQG,8575 PARKWAY DRIVE,LEEDS,AL,35094,33.545,-86.548333,3,N  ,H----,------         
ALR000062778,"READY MIX USA LLC, TUSCALOOSA SHOP",AL,------,VSQG,3150 15TH STREE,TUSCALOOSA,AL,35401,,,3,N  ,H----,------         
ALR000059626,"AUPTIMUM ET, LLC",AL,------,VSQG,"HWY 49, 3/4 MILES SOUTH OF",BORDEN SPRINGS,AL,36272,,,3,N  ,H----,------         
ALR000022889,DBA JACK B KELLEY LLC,AL,------,SQG,4640 HAMILTON BLVD,THEODORE,AL,36590-0222,30.33025,-88.07524,2,N  ,H----,------         
ALR000049759,GADSDEN REGIONAL MEDICAL CENTER,AL,------,SQG,1007 GOODYEAR AVE,GADSDEN,AL,35903,,,2,N  ,H----,------         
ALR000012344,CUMMINS INC. DBA CUMMINS SERVICE AND SALES,AL,------,VSQG,1924 EAST I-65 SERVICE ROAD NORTH,MOBILE,AL,36617,30.43391,-88.070808,3,N  ,H----,------         
ALR000044255,"VULCAN CONSTRUCTION MATERIAL, LLC - FORT PAYNE QUARRY",AL,------,VSQG,2200 GODFREY AVE SE,FORT PAYNE,AL,35968,34.25126,-85.43551,3,N  ,H----,------         
ALD980841688,WEBB-STILES OF ALABAMA,AL,------,SQG,700 INDUSTRIAL PARKWAY,GADSDEN,AL,35903,40.519958,-86.92794,2,N  ,H----,------         
ALR000047407,J & J AUTO CLINIC,AL,------,VSQG,18575 ALABAMA HIGHWAY 24,MOULTON,AL,35650,34.481206,-87.293353,3,N  ,H----,------         
ALD031576564,REBWOOD INC,AL,------,SQG,248 N. INDUSTRIAL ROAD,HEADLAND,AL,36345,31.347894,-85.357333,2,N  ,H----,------         
ALR000051979,CVS PHARMACY #4915,AL,------,LQG,2 N. BROADWAY AVE.,SYLACAUGA,AL,35150,,,1,N  ,H----,------         
ALR000039990,PROGRESS RAIL SERVICE HUNTSVILLE RECYCLING,AL,------,Other,117 HOLDER RD,HUNTSVILLE,AL,35811,34.45161,-86.28505,N  ,N  ,-----,------         
ALD003397288,COCA-COLA BOTTLING COMPANY - BIRMINGHAM SALES CENTER,AL,------,Other,4000 10TH AVENUE NORTH,BIRMINGHAM,AL,35212,33.539444,-86.777778,N  ,N  ,-----,------         
ALR000046672,CHEAHA CABINETS LLC UNDER NOBLE BANK & TRUST,AL,------,Other,85588 HIGHWAY 9,ASHLAND,AL,36251,33.165643,-85.473782,N  ,N  ,-----,------         
ALR000053959,MURDER CREEK BRIDGE,AL,------,Other,MURDER CREEK BRIDGE X SR 15,BREWTON,AL,36426,,,N  ,N  ,-----,------         
ALR000003517,MOBILE ASPHALT COMPANY SARALAND PLANT,AL,------,Other,1370 HIGHWAY 43 SOUTH,SARALAND,AL,36571,30.794126,-88.072223,N  ,N  ,H----,------         
ALR000056853,P&H STUCCO & CONSTRUCTION INC,AL,------,Other,WHATLEYS MILL CREEK,ALEXANDER CITY,AL,35011,,,N  ,N  ,-----,------         
ALR000056911,P&H STUCCO & CONSTRUCTION INC,AL,------,Other,SR4 US 78/AL281 BIN # 12236,RANBURNE,AL,36273,,,N  ,N  ,-----,------         
ALR000057463,P&H STUCCO & CONSTRUCTION INC,AL,------,Other,US 278 SR. 74 OVER DUCK CREEK,HOLLY POND,AL,35083,,,N  ,N  ,-----,------         
ALR000060004,GIBSON TIRE AND BATTERY,AL,------,Other,902 SOUTH MULBERRY AVE,BUTLER,AL,36904,,,N  ,N  ,-----,------         
ALR000037630,MOLDED FIBER GLASS ALABAMA PLANT 1,AL,------,SQG,200 HATTAWAY ROAD,OPP,AL,36467,31.25841,-86.23388,2,N  ,H----,------         
ALD119728046,THE WAVE TRANSIT SYSTEM (CITY OF MOBILE),AL,------,VSQG,1224 WEST I65 SERVICE RD SOUTH,MOBILE,AL,36609,30.666212,-88.12769,3,N  ,H----,------         
